0.00035886,0.00044527,4.341e-05,7.2967e-05,0.00019017,9.2467e-05,0.00013209,0.00012242,3.1544e-05,0.00037133
0.00039554,0.00050981,6.8888e-05,6.162e-05,0.00016433,7.921e-05,0.00011644,8.2992e-05,7.9674e-05,0.00038706
0.00016677,0.00044426,8.5296e-05,8.1922e-05,0.00015669,7.486e-05,6.3847e-05,0.00016556,6.32e-05,0.00061994
0.00040623,0.00031307,8.2154e-05,6.7201e-05,0.00029179,8.366e-05,8.9153e-05,6.9285e-05,5.3178e-05,0.00027689
0.00027665,0.0002748,4.9295e-05,8.6997e-05,0.00015688,9.868e-05,5.7627e-05,6.4889e-05,5.192e-05,0.00028372
0.00028127,0.00055227,4.1019e-05,0.00011931,0.00016336,0.00013264,8.6128e-05,0.00036028,0.00010433,0.00037084
0.00020692,0.00045476,6.951e-05,0.00012573,0.00017994,0.00010168,5.0825e-05,0.00019088,4.9234e-05,0.00087136
0.00022549,0.00056597,7.7073e-05,8.688e-05,0.00017494,7.5283e-05,7.3084e-05,9.9051e-05,8.5336e-05,0.00048431
0.00014467,0.00041268,0.00010456,0.00016769,0.00026116,7.327e-05,0.0001066,0.00012598,4.5161e-05,0.00046057
9.9501e-05,0.00040883,5.0474e-05,9.3698e-05,0.00015919,0.00010112,5.9252e-05,0.00010264,6.365e-05,0.00028557
0.00027278,0.0002238,4.4253e-05,0.00025171,0.00024642,7.2163e-05,6.7694e-05,0.00013756,7.0827e-05,0.00046026
0.00021259,0.00021544,3.2944e-05,0.000156,0.00019228,8.4453e-05,7.554e-05,4.3864e-05,6.3675e-05,0.00033457
0.00028523,0.00079544,4.9561e-05,9.0338e-05,0.00046576,0.00026232,5.201e-05,0.00015911,7.4432e-05,0.00026716
0.00018694,0.00022832,8.8144e-05,0.00024684,0.00022781,0.0002329,7.2545e-05,0.00016383,0.00015478,0.00019461
0.00021537,0.00092149,3.1242e-05,0.00017435,9.2872e-05,0.00012904,3.2313e-05,6.9724e-05,2.9588e-05,0.00034319
0.00025158,0.0002144,5.4548e-05,6.6276e-05,0.00030144,0.00014116,9.2438e-05,6.7463e-05,7.2143e-05,0.0001427
0.00043649,0.00022958,6.8084e-05,0.00015175,0.00025639,0.00025807,7.0127e-05,0.00011925,9.3963e-05,0.00040876
0.00095496,0.00033725,0.00010371,0.00014331,0.00020274,0.00017404,0.00012549,9.0164e-05,6.6715e-05,0.00029486
0.0004891,0.00033916,5.4292e-05,7.7517e-05,0.00035534,8.6995e-05,0.00010295,0.00014959,0.00010432,0.00020594
0.00045945,0.00059159,5.0084e-05,0.00014498,0.00030895,0.00010531,0.00010719,6.74e-05,0.00012422,0.0004034
0.00040065,0.00040556,0.00019099,0.00018831,0.00025102,7.4258e-05,0.00013451,0.00012602,0.00012057,0.00055071
0.00032449,0.00030326,0.00017039,0.00011959,0.00026569,0.00015316,0.00026338,0.00010759,0.00017601,0.0011451
0.000166,0.0004829,0.000191,0.00016578,0.0002877,0.00024647,0.00013719,0.00017894,0.00015917,0.00077655
0.00018498,0.00096006,0.00015873,0.00017354,0.0002083,0.00015378,0.0001057,0.00015444,0.00014006,0.0029433
0.00024433,0.00035668,0.00011182,0.00016195,0.0001939,0.00018722,0.0001502,0.00011809,0.00015923,0.0016479
0.00020865,0.00027827,9.0454e-05,0.00014357,0.00027185,0.00011371,7.3844e-05,0.00014504,0.00013212,0.0015744
0.00042336,0.00030046,0.00010651,0.00036436,0.00049992,0.00016866,7.5614e-05,0.00013626,0.00010187,0.00080868
0.00040409,0.00028089,6.7881e-05,9.5881e-05,0.00042161,0.00028715,0.00012107,0.00013491,6.8988e-05,0.00063952
0.00034905,0.00010453,5.4014e-05,9.6579e-05,0.00026333,0.00028887,7.665e-05,8.2688e-05,6.2034e-05,0.00052583
0.00036912,0.00033672,3.08e-05,0.00016962,0.00018184,0.00022087,9.2907e-05,0.00027242,8.2021e-05,0.00054289
0.00023593,0.00038928,0.00017325,0.00020887,0.00016181,0.00019599,6.0883e-05,0.0002685,0.00014927,0.00055877
0.00036584,0.00031915,6.1895e-05,0.00021017,0.0002593,0.00021348,0.00011931,0.00018768,0.00010755,0.00055967
0.00043496,0.0005078,7.7371e-05,0.00022741,0.00021031,0.00013247,8.3952e-05,0.00016962,6.6151e-05,0.0012631
0.00070672,0.0005414,0.00012766,0.00010759,0.00014932,0.00010499,0.00015235,0.00030225,0.00015158,0.0014159
0.00049159,0.00035442,6.3216e-05,0.00010166,0.00017176,8.4825e-05,8.1898e-05,0.00015571,4.5932e-05,0.0007996
0.0003096,0.00073633,4.7638e-05,5.8994e-05,0.000132,4.2853e-05,6.9451e-05,0.00014459,6.9316e-05,0.0012059
0.00029066,0.00044413,6.9671e-05,0.00010019,0.00028689,0.00017961,7.2992e-05,0.00016478,6.0741e-05,0.00069972
0.00029214,0.00039698,4.605e-05,7.2546e-05,0.00014658,5.0092e-05,6.3911e-05,0.00012493,5.1294e-05,0.00090418
0.00014923,0.00035844,6.7481e-05,0.00013244,0.00016542,9.7553e-05,4.8205e-05,0.00012251,3.3133e-05,0.0018937
0.00019071,0.00054821,4.1293e-05,0.00011078,0.00019674,0.00014054,8.0397e-05,0.00011051,6.8044e-05,0.0010008
0.00013685,0.00023568,9.022e-05,0.00017866,0.00015717,3.7115e-05,2.9639e-05,0.00011375,6.4617e-05,0.0007034
0.00024647,0.00038666,0.00012041,0.00011152,0.00015931,8.6383e-05,7.0764e-05,0.00022841,9.9253e-05,0.00096972
0.000205,0.00031229,0.00013072,0.0001366,0.00019128,3.1668e-05,4.3738e-05,0.00013053,6.7277e-05,0.0006173
0.0006482,0.00028907,8.4976e-05,4.8718e-05,0.00014767,6.1466e-05,0.00013021,0.0001504,0.00013706,0.00033188
0.0018921,0.00029475,5.48e-05,0.0001606,0.00023376,3.5542e-05,4.7443e-05,0.00012121,6.6742e-05,0.00098062
0.00041169,0.0006377,4.2625e-05,0.00020286,0.00011541,4.6392e-05,5.4267e-05,0.00010589,9.6817e-05,0.00037086
0.00055709,0.00037805,3.5848e-05,7.4852e-05,0.00010273,6.6926e-05,2.195e-05,9.9133e-05,7.6266e-05,0.00038045
0.00050957,0.00055393,8.2751e-05,0.00014157,0.00019773,7.6772e-05,9.5763e-05,0.00017561,0.00011185,0.00037445
0.00040892,0.00028263,5.4626e-05,0.00016751,0.00022885,4.729e-05,7.88e-05,0.00018677,9.7447e-05,0.00021314
0.00037248,0.00026146,5.5486e-05,0.00013587,0.00016873,9.6092e-05,8.994e-05,0.0001396,7.2777e-05,0.00015585
0.00034969,0.00028614,6.5947e-05,0.00014562,0.00023471,0.00012475,0.00010938,8.3067e-05,7.0736e-05,0.00016863
0.00070398,0.00052965,7.4113e-05,0.00011043,0.00024103,9.4308e-05,0.00010625,0.00013285,7.5585e-05,0.00027314
0.00045487,0.00021358,4.9015e-05,9.5737e-05,0.00017947,6.1501e-05,5.404e-05,0.00016897,3.6416e-05,0.00017755
0.00071667,0.00034916,8.8242e-05,0.00015975,0.00039737,8.9139e-05,7.0262e-05,0.00011029,7.3999e-05,0.00018627
0.00060514,0.00033261,7.0776e-05,0.00011299,0.00018174,0.00015775,3.645e-05,0.00016047,0.00010441,0.00032951
0.00041517,0.00044343,4.8204e-05,0.0002024,0.00025265,0.0001632,6.2201e-05,0.00019523,8.6455e-05,0.00031708
0.0004107,0.00029043,5.8907e-05,0.00015297,0.00020192,0.0005186,8.4265e-05,5.6481e-05,0.00014049,0.00015534
0.00012432,0.00042043,4.454e-05,0.00016592,0.00016198,7.0882e-05,4.7451e-05,6.372e-05,5.7081e-05,0.0001743
0.00017536,0.00011419,4.199e-05,9.1604e-05,0.00017381,0.00019505,3.6838e-05,3.0498e-05,0.00010835,0.00032701
9.3955e-05,0.00019709,2.2041e-05,0.00010693,0.00018287,0.0001202,5.35e-05,4.0411e-05,6.5748e-05,0.00039496
0.00040774,0.00019221,6.7009e-05,0.00010357,0.00018325,7.8725e-05,4.9743e-05,0.00010994,4.5198e-05,0.00037299
0.00027593,4.1002e-05,8.6576e-05,0.00016783,0.00023903,0.00025554,9.9793e-05,7.2773e-05,0.00024032,0.00017501
0.00069257,0.00027363,6.4392e-05,0.00022695,0.00016188,7.3907e-05,5.4569e-05,0.00014973,5.3608e-05,0.00040296
0.00069179,0.00018207,6.6631e-05,0.00010009,0.00016247,5.3765e-05,5.6622e-05,8.8174e-05,4.4458e-05,0.0001667
0.00019095,9.6876e-05,4.9962e-05,0.00016917,0.00013232,0.00010956,8.9514e-05,8.8876e-05,5.9515e-05,0.00014159
6.7165e-05,9.4574e-05,2.8413e-05,5.5486e-05,0.00010951,6.3692e-05,7.8004e-05,4.5243e-05,3.7129e-05,0.00013992
0.00020513,0.00054846,4.7655e-05,0.00012272,0.00012918,6.3104e-05,5.5435e-05,6.7395e-05,3.3291e-05,0.00019346
0.0003073,0.0002647,3.4679e-05,0.00011538,6.9132e-05,8.2727e-05,4.0684e-05,6.9367e-05,3.7366e-05,0.00010736
0.00030882,0.00026189,3.5408e-05,0.00021917,6.1531e-05,5.5577e-05,2.0235e-05,5.2962e-05,2.4016e-05,5.0478e-05
8.0488e-05,0.00018917,1.9368e-05,7.2894e-05,5.755e-05,4.8799e-05,2.6245e-05,3.1351e-05,3.0529e-05,9.7621e-05
0.00010584,0.00014397,3.3923e-05,6.0878e-05,5.7087e-05,3.221e-05,3.0997e-05,4.0319e-05,3.7429e-05,0.00042536
0.00069252,0.00038317,0.00010726,0.00014286,0.00018603,0.00011116,7.0245e-05,0.00011315,6.1534e-05,0.00041373
0.00059715,0.00040191,8.3075e-05,0.00019929,0.0003684,0.00014715,0.00014501,0.00010503,9.2244e-05,0.00055315
0.00030019,0.00028901,7.978e-05,0.00022849,0.00046836,0.00014338,8.8146e-05,6.5178e-05,7.0377e-05,0.00030439
0.00041112,0.00049214,8.5256e-05,0.00018275,0.00023376,0.00011604,8.1516e-05,0.00010963,6.8276e-05,0.00070439
0.00066703,0.0005608,8.7789e-05,0.00026289,0.00021977,0.00018281,7.5726e-05,0.00013495,0.00011539,0.00029601
0.00081105,0.00045177,7.4495e-05,0.00021628,0.00010506,7.4357e-05,8.7592e-05,7.8753e-05,6.6167e-05,0.00025614
0.0026715,0.0005452,6.512e-05,0.00025478,0.00013524,5.8409e-05,7.6411e-05,5.8823e-05,6.7171e-05,0.00028296
0.00097603,0.00074902,0.00012337,9.3214e-05,0.000153,0.00014306,0.00010302,0.00012549,0.00011764,0.00053745
0.00074519,0.0011997,8.6176e-05,7.4459e-05,0.00020445,7.3175e-05,8.3842e-05,9.5946e-05,4.9957e-05,0.00017113
0.00050098,0.00055199,8.6512e-05,9.8557e-05,7.3202e-05,5.5261e-05,7.4761e-05,0.00016157,6.1891e-05,0.00016433
0.00024658,0.00041016,7.7979e-05,0.00012467,0.00018636,4.8597e-05,3.5641e-05,8.659e-05,5.5732e-05,0.00019675
0.00033523,0.00031823,8.7996e-05,0.00016852,0.0002962,0.00013873,0.00010744,0.00013285,8.1797e-05,0.00026172
0.00019814,0.00041363,8.3491e-05,0.00013015,0.00014107,9.5919e-05,5.892e-05,6.6644e-05,0.00010417,0.00021585
0.00029676,0.00074102,7.8542e-05,0.00016516,0.000297,8.9937e-05,5.1311e-05,0.00010988,0.00014671,0.00058603
0.00030328,0.00043355,4.7513e-05,0.0001263,0.00020133,7.4308e-05,5.8965e-05,0.00013637,6.9033e-05,0.00057555
0.00028089,0.00056371,4.7017e-05,0.00022795,0.00028712,8.9549e-05,5.7875e-05,0.00030526,5.8723e-05,0.00034281
0.00018854,0.00042006,5.7426e-05,0.00022709,0.00026313,8.5949e-05,5.2716e-05,0.00015857,4.5684e-05,0.00037425
0.00034926,0.00050576,4.7218e-05,0.00024756,0.00026917,0.00015548,4.8188e-05,0.0001543,7.2812e-05,0.00049696
0.00031744,0.00014434,5.9245e-05,0.00014459,0.00015306,0.00016604,4.6e-05,0.00014763,4.1793e-05,0.00023276
0.00019,0.00017304,4.1267e-05,0.00011313,0.00013411,5.1832e-05,2.4134e-05,0.0001932,6.5845e-05,0.00037646
0.00029038,0.0013302,5.3489e-05,0.00012375,9.0421e-05,8.0471e-05,5.2474e-05,5.2055e-05,5.8759e-05,0.00080401
0.00026023,0.00052926,4.6689e-05,0.00022734,0.00023963,8.5881e-05,4.627e-05,7.5559e-05,3.8475e-05,0.00030356
0.00013639,0.00042391,4.6734e-05,9.6628e-05,0.00013476,9.2171e-05,3.645e-05,5.5916e-05,3.3578e-05,0.00030334
0.00021654,5.3779e-05,3.3218e-05,9.7783e-05,0.00011851,5.0712e-05,2.9441e-05,5.2252e-05,3.5471e-05,0.00035169
0.00025705,0.00021189,3.4883e-05,9.1126e-05,0.00013775,6.3819e-05,4.0051e-05,6.2622e-05,3.9367e-05,0.00053983
0.00082482,0.00016065,3.6725e-05,0.00010258,0.00040335,9.9109e-05,6.5055e-05,7.2628e-05,6.4274e-05,0.00057134
0.00072685,0.00036377,2.8003e-05,0.00019457,0.00017014,0.00012709,3.8836e-05,0.00010321,4.1272e-05,0.00095717
0.00036491,0.00038547,2.8047e-05,0.0001344,0.00019998,0.00010466,7.4629e-05,0.00012678,6.5114e-05,0.00043028
0.00021807,0.00029584,2.9354e-05,0.00011877,0.00028506,3.4637e-05,2.3787e-05,8.3884e-05,3.6818e-05,0.00051222
0.00066965,0.00040155,2.7246e-05,0.00024923,0.00021529,5.8744e-05,3.0399e-05,4.0917e-05,4.3994e-05,0.00050552
0.0004238,0.00019349,4.1786e-05,0.00010913,0.00016637,0.00010182,4.852e-05,4.7164e-05,5.2969e-05,0.00029755
0.00023525,0.00012154,5.0779e-05,0.00011465,0.00012726,0.00019756,3.981e-05,5.7497e-05,5.419e-05,8.6287e-05
0.0004878,0.00039794,4.6623e-05,0.00020934,0.00015939,0.00017553,6.6994e-05,0.0001938,6.6461e-05,0.00033722
0.00029885,0.00068651,8.0552e-05,0.0001639,0.00019374,0.00011309,5.1542e-05,0.0001375,6.2073e-05,0.00036629
0.00032542,0.00052374,6.0757e-05,0.0001136,7.0832e-05,0.00011757,5.751e-05,0.00011308,7.458e-05,0.00033082
0.00023726,0.0002176,8.9942e-05,8.5083e-05,6.7761e-05,0.0003398,5.2963e-05,0.00019176,5.3157e-05,0.00024525
0.00054031,0.00035308,7.6952e-05,0.00010019,0.00016265,0.00035049,8.805e-05,0.00010038,3.9027e-05,0.00017429
0.00024624,0.00014757,4.6588e-05,0.00011785,0.00011182,0.00020783,5.3667e-05,9.84e-05,4.2966e-05,0.00015532
0.00020156,0.00032749,7.5903e-05,0.00011566,0.00018107,0.00022681,0.0001022,0.00013945,0.00011461,0.00020509
0.0013101,0.00023672,6.7177e-05,0.00010957,0.00010904,0.00020901,7.7433e-05,0.00011577,7.9156e-05,0.00013303
0.00049406,0.0001043,2.7855e-05,7.1403e-05,6.7463e-05,0.00010783,7.6747e-05,9.7002e-05,5.0812e-05,0.0001051
0.00042413,9.8767e-05,3.0869e-05,0.00014525,0.00017153,0.00018987,3.3416e-05,4.8067e-05,4.3293e-05,0.00012076
0.00090426,6.9181e-05,7.7452e-05,0.00016755,0.00026893,0.00010324,5.2405e-05,8.1649e-05,3.3815e-05,0.00016855
0.00063122,0.00037647,4.8789e-05,0.00018706,0.00011868,0.00030307,6.0099e-05,0.00017729,6.538e-05,0.00017834
0.00071172,0.00023886,8.7654e-05,0.00027147,0.00013237,0.00053929,6.6168e-05,0.00013374,5.1166e-05,0.00034172
0.0003816,0.00039358,6.3383e-05,8.1072e-05,0.00021792,0.00023713,8.4774e-05,0.00014574,6.1422e-05,0.00015286
0.0003741,0.00022673,6.1363e-05,9.8492e-05,0.00010703,0.00028441,6.0524e-05,0.00012759,4.4308e-05,0.00034783
0.00023419,0.00028342,5.6268e-05,9.8149e-05,0.00026698,0.00028691,6.7112e-05,0.00017476,6.1536e-05,0.00019087
0.00066732,0.00048944,4.9183e-05,0.00010608,0.00017881,0.00046737,6.4373e-05,0.00015433,9.3015e-05,0.00018157
0.00043411,0.00014075,6.7045e-05,9.2463e-05,0.00013094,0.00024646,7.7099e-05,6.7763e-05,7.1288e-05,9.2607e-05
0.00026159,0.00022997,0.00012417,0.00019783,0.00015138,0.00012277,0.00012381,0.00013853,9.556e-05,0.00015878
0.00029969,0.00026351,9.6317e-05,0.00019642,0.00014075,0.00014217,0.00012154,0.00013187,6.7942e-05,0.00027977
0.00031573,0.00021524,0.00010985,0.00017875,0.00020627,0.00020892,0.00016455,0.0001574,0.00012952,0.00015817
0.00040384,0.00033475,0.00012413,0.00014219,0.00020395,0.00020836,0.00012468,7.1174e-05,8.9299e-05,0.00010044
0.00012395,0.00031209,7.8983e-05,0.00011017,0.0001932,0.00028043,7.7938e-05,9.2913e-05,7.5291e-05,5.3791e-05
0.00012981,0.00020883,0.00010336,0.00016131,0.00010282,0.00018192,4.3844e-05,0.00010822,4.294e-05,0.00020721
0.00028496,0.00036266,7.483e-05,0.00013073,0.00013401,0.00016051,6.8966e-05,0.00012863,7.9802e-05,0.00012938
0.00020342,0.0002249,5.7877e-05,0.00018371,0.00010478,0.00036622,6.602e-05,0.00013504,7.078e-05,0.00011451
0.00028378,0.00016961,9.9195e-05,8.228e-05,0.00010617,0.00025394,6.6781e-05,8.3626e-05,5.7764e-05,0.00014871
0.00066125,0.00029926,0.0001101,0.00014095,0.00017439,0.00011423,0.00014561,0.00015843,0.00014766,0.00012204
0.00042814,0.00023243,0.00013717,0.00014273,0.00016641,0.00040381,0.00019517,7.135e-05,0.00011045,0.00015426
0.00032374,7.3494e-05,6.7825e-05,7.0501e-05,0.00013492,0.00024306,7.8447e-05,7.1137e-05,5.3233e-05,0.00010093
0.00020246,0.00012381,6.2129e-05,0.00011025,0.00012867,0.00018501,3.6283e-05,8.7397e-05,8.1392e-05,8.7897e-05
0.00020114,8.801e-05,5.8316e-05,0.00019562,0.00017991,0.00020884,6.1423e-05,6.0683e-05,4.3915e-05,0.00020212
0.00026265,8.5282e-05,6.4465e-05,0.00015174,8.7125e-05,0.00018127,5.8613e-05,9.3118e-05,5.1379e-05,0.00014728
0.00053015,0.0002262,6.3115e-05,0.00017059,9.5914e-05,6.9438e-05,6.9771e-05,6.6478e-05,5.0098e-05,9.8288e-05
0.00038039,0.00016177,0.00011785,0.00019211,0.00039896,0.00013924,0.00010769,0.00016457,8.7513e-05,0.00027115
0.00066423,0.00010331,0.00010246,9.3912e-05,0.00019832,0.00031555,9.6288e-05,0.00011115,6.7856e-05,0.00019577
0.0013748,0.0001493,8.0151e-05,0.00015851,0.00024542,0.00036974,0.00016111,0.00012606,0.00010549,0.00021887
0.0012876,0.0002616,0.00020974,0.00012694,0.00031084,0.00062097,0.00016926,0.00015084,0.0001648,0.00037701
0.0021938,0.00042453,0.00014577,0.00020192,0.00022085,0.00033179,9.2555e-05,0.00022975,0.00020489,0.00017663
0.00035871,0.00043014,6.7216e-05,0.0001634,0.00016029,0.00019104,6.869e-05,0.00016596,6.2015e-05,8.524e-05
0.00060112,0.00031158,0.00014174,0.00025962,0.00027942,0.00040373,0.00010751,0.00020332,0.00010777,0.00024117
0.00039067,0.00049951,0.00020976,0.00014531,0.00014902,0.00019558,0.00011643,0.0001769,8.9234e-05,0.00021918
0.00076493,0.00021458,0.00019342,0.00023133,0.00017095,0.00033469,0.00010347,0.00016769,0.0001547,0.00039267
0.00029496,0.00019098,6.9063e-05,0.00020981,0.00012878,0.00012873,7.3225e-05,0.00016306,7.1867e-05,0.00029768
0.00043844,0.0004847,9.2685e-05,0.0001596,0.00021081,0.00018737,8.3834e-05,6.8251e-05,6.5365e-05,8.1697e-05
0.00062268,0.0006237,0.00010117,0.00021285,0.00016856,0.00031869,9.4241e-05,0.00015396,6.8475e-05,0.00020515
0.00035597,0.00030935,9.8937e-05,0.00020508,0.00015969,0.00026052,8.7274e-05,0.00010844,7.8816e-05,0.00015919
0.00054702,0.00040913,0.00020507,0.00021045,0.00011754,0.00029581,0.00020508,0.00020258,9.3421e-05,0.00018764
0.00014901,0.00032658,8.0851e-05,0.0001591,5.1461e-05,0.00029235,9.2098e-05,0.00016931,8.2455e-05,9.2896e-05
0.00032232,0.00018854,0.00012983,9.3325e-05,0.00017932,0.00019178,0.00014931,0.00024673,0.00016642,0.00035963
0.00018899,0.00019748,0.0001058,0.00011366,0.00016849,0.00021299,8.1213e-05,0.00024303,6.524e-05,9.0876e-05
0.00036968,0.00010065,0.00017208,0.000177,0.00023831,0.00018388,0.0001338,0.00015065,6.7565e-05,0.00011248
0.00011896,0.00025033,0.00011885,0.00010995,0.00010209,8.8171e-05,9.5601e-05,0.00016785,6.1768e-05,7.2878e-05
0.00013979,8.7376e-05,7.5881e-05,8.0952e-05,6.1122e-05,7.6442e-05,4.5539e-05,8.1337e-05,3.4605e-05,7.2709e-05
0.00016678,0.00010108,0.00010658,7.8977e-05,0.00012811,0.00011979,7.716e-05,0.00010542,4.9389e-05,7.0799e-05
0.0012995,0.00017704,9.611e-05,0.00013299,0.00020516,0.00016876,7.0742e-05,0.00069632,5.1083e-05,6.7611e-05
0.00058323,0.00014656,8.8795e-05,9.6495e-05,0.00013157,0.00021307,9.8211e-05,0.00021645,5.6188e-05,0.00014378
0.00054448,0.00020531,0.0001343,0.00012973,0.00026819,0.00044311,0.00015988,0.00014956,9.166e-05,0.00011467
0.00046679,0.00026939,8.5294e-05,0.00016432,0.00017132,0.00023832,9.3071e-05,4.6546e-05,2.4852e-05,7.4706e-05
0.00035064,0.00019329,6.0222e-05,0.00011139,0.00010625,0.00024075,6.0256e-05,8.5151e-05,4.5025e-05,6.915e-05
0.00036842,0.00032636,4.089e-05,4.8627e-05,9.6778e-05,0.00027305,7.4665e-05,9.3481e-05,5.946e-05,0.00016662
0.00052445,0.00025882,6.247e-05,0.00012161,8.9349e-05,9.5356e-05,4.9186e-05,6.7899e-05,5.7122e-05,0.00011486
0.00014908,0.00011365,2.7881e-05,8.3188e-05,4.755e-05,6.2422e-05,5.0236e-05,5.8911e-05,2.2838e-05,2.4539e-05
0.00042045,0.00011698,5.1819e-05,0.00010619,9.5012e-05,9.5257e-05,6.0875e-05,7.2316e-05,4.085e-05,0.00039429
0.00031361,0.00010004,3.6602e-05,0.00010916,0.00017107,7.8328e-05,6.3879e-05,7.6605e-05,5.2316e-05,0.00095803
0.00020034,3.2263e-05,2.9372e-05,7.4535e-05,9.7938e-05,0.00011819,4.0339e-05,8.217e-05,3.6828e-05,0.00049969
0.00014032,0.00011009,2.4608e-05,6.4985e-05,0.00010049,6.317e-05,3.6142e-05,5.0776e-05,2.6155e-05,0.00036552
0.00013653,5.2469e-05,1.8345e-05,4.99e-05,5.2374e-05,6.0461e-05,3.7805e-05,4.1226e-05,1.1204e-05,0.00020738
0.0002113,0.0001566,3.6586e-05,0.00010479,0.0001071,0.00016621,5.822e-05,0.00013259,3.9791e-05,0.00032255
0.00024456,0.00033899,8.4456e-05,0.00017834,0.0001774,0.00011465,0.00012093,9.5053e-05,8.9256e-05,0.00083408
0.00027905,0.00015281,2.9019e-05,5.0059e-05,9.8391e-05,0.00010985,4.045e-05,6.8805e-05,2.2421e-05,0.00030156
0.00026236,0.00020158,4.3942e-05,5.702e-05,0.00017987,8.7996e-05,3.438e-05,3.6545e-05,3.1788e-05,0.00048265
0.00060316,8.9266e-05,1.3705e-05,5.2619e-05,0.00015981,4.6429e-05,3.3639e-05,7.6555e-05,2.0639e-05,0.00068107
0.0006022,0.00018444,3.5188e-05,8.9771e-05,0.00018402,0.000105,5.479e-05,7.4442e-05,4.2777e-05,0.00059221
0.00019524,0.00013979,5.6907e-05,6.8093e-05,0.00018883,0.00011974,3.2135e-05,4.8333e-05,3.2241e-05,0.00076106
0.00024532,0.00025398,6.2336e-05,6.8858e-05,0.00014165,0.00014075,6.0244e-05,9.1424e-05,3.8486e-05,0.00033402
0.00042234,0.0003029,3.6598e-05,6.8676e-05,0.0001714,0.00011632,5.3122e-05,5.2491e-05,5.1748e-05,0.00022721
0.00020219,0.000203,4.296e-05,8.5801e-05,8.6285e-05,0.0001687,5.913e-05,9.8783e-05,4.6283e-05,0.00023639
0.0001557,4.6805e-05,4.4917e-05,5.8758e-05,0.00011408,8.0496e-05,3.2013e-05,8.3575e-05,4.9834e-05,8.5687e-05
0.00029958,0.00016008,4.286e-05,9.6523e-05,0.00015958,0.0001184,4.1784e-05,0.00013945,8.8576e-05,0.00039013
0.00027672,0.00015311,3.2518e-05,6.0562e-05,7.5859e-05,8.6514e-05,0.00011374,0.00011368,9.212e-05,0.00023245
0.00017771,0.00014049,9.7706e-05,6.4434e-05,0.00018374,9.8586e-05,3.0958e-05,0.00016595,0.00010467,0.00014317
0.00012585,0.0001116,4.0017e-05,0.0001429,7.5867e-05,9.2726e-05,2.9208e-05,0.00015792,5.2738e-05,0.00047961
0.00039921,0.00019706,2.4828e-05,0.00021062,0.00019976,0.00016564,2.8788e-05,0.00013818,5.7333e-05,0.00030153
